id,Smiles
992,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O
993,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
994,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
995,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21
996,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O
997,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12
998,C=CCN1CCCC1CNC(=O)c1cc2nn[nH]c2cc1OC.Cl
999,Brc1c(NC2=NCCN2)ccc2nccnc12.O=C(O)[C@@H](O)[C@@H](O)C(=O)O
1000,Cl.O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1
1001,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O
1002,C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F
1003,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1
1004,Cc1cc(C)cc(NC(=O)Cc2ccc(OC(C)(C)C(=O)[O-])cc2)c1.[Na+]
1005,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCOC(=O)c1cccnc1
1006,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1
1007,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1
1008,CC(CNC(=O)c1cccnc1)NC(=O)c1cccnc1
1009,CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21
1010,Cl.N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1
1011,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1
1012,CCO.C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.Cl.Cl.O
1013,CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1.O=C(O)CNC(=O)c1ccccc1
1014,CCC1=CC2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2.O=C(O)[C@H](O)[C@@H](O)C(=O)O.O=C(O)[C@H](O)[C@@H](O)C(=O)O
1015,NC(=O)CN1CC(O)CC1=O
1016,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@@H]3C45CCN4CC=C[C@](CC)([C@H]45)[C@@H](OC(C)=O)[C@]3(O)C(=O)OC)C2)C1.O=S(=O)(O)O
1017,CN(C)CCOC(=O)COc1ccc(Cl)cc1.Cl
1018,OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1
1019,CS(=O)(=O)O.Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C
1020,CCN(CC)CCOC(=O)c1ccc(N)cc1Cl.Cl
1021,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2.Cl
1022,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12.Cl
1023,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21.Cl
1024,CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)cc2)cc1
1025,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1
1026,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1.Cl
1027,CC(CN1c2ccccc2Sc2ccccc21)N(C)C.Cl
1028,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC.Cl
1029,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1
1030,Cl.OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1
1031,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O
1032,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O
1033,CCN(CC)CCNC(=O)c1ccc(N)cc1.Cl
1034,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl
1035,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O[Na])c1Cl
1036,Cl.O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1
1037,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC.COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC.O=C(O)/C=C/C(=O)O
1038,O=C(O)CCCN1CCC(O[C@@H](c2ccc(Cl)cc2)c2ccccn2)CC1.O=S(=O)(O)c1ccccc1
1039,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
1040,CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@@H](C)CC(=O)O)C(=O)N[C@@H](CC(=O)c2ccccc2N)C(=O)O[C@@H]1C
1041,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12.O
1042,CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1.O=C(O)/C=C/C(=O)O
1043,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.C[C@@H](O[C@H]1OCCN(Cc2nn(P(=O)(O)O)c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
1044,Cl.O[C@@H](CNC[C@H](O)[C@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1
1045,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O.O.O.O.O.O.O.O.O
1046,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
1047,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].[Ca+2]
1048,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1
1049,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C
1050,C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O
1051,O=C(O)c1ccc2ccccc2c1O.OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O
1052,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C.O=P(O)(O)O
1053,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C.Cl
1054,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O
1055,O=C(CO)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO
1056,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
1057,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O.NCCO.NCCO
1058,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O
1059,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F.O.O=P(O)(O)O
1060,CC(C(=O)O[Ca]OC(=O)C(C)c1cccc(Oc2ccccc2)c1)c1cccc(Oc2ccccc2)c1.O.O
1061,N#C[Fe-2](C#N)(C#N)(C#N)(C#N)N=O.[Na+].[Na+]
1062,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1.O=[N+]([O-])O
1063,O.S=c1nc[nH]c2nc[nH]c12
1064,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
1065,CC[C@]1(O)C[C@@H]2C[N@@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@@H]3C45CCN4CC=C[C@](CC)([C@H]45)[C@@H](OC(C)=O)[C@]3(O)C(=O)OC)C2)C1.O=S(=O)(O)O
1066,CC(=O)Nc1nnc(S(N)(=O)=O)s1
1067,Cc1cc(O)cc(C)c1Cl
1068,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1.[Na+]
1069,Nc1ccc(C(=O)O)cc1
1070,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O
1071,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1
1072,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO
1073,COc1ccc2c(c1)nc([S@@](=O)Cc1ncc(C)c(OC)c1C)n2[Na]
1074,COc1ccc2[n-]c([S@@](=O)Cc3ncc(C)c(OC)c3C)nc2c1.COc1ccc2[n-]c([S@@](=O)Cc3ncc(C)c(OC)c3C)nc2c1.[Mg+2]
1075,O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1
1076,O.O.O.O.[Li]OC(=O)CC(O)(CC(=O)O[Li])C(=O)O[Li]
1077,Cc1c(N)c(=O)n(-c2ccccc2)n1C
1078,CCOC(=O)c1ccc(O)cc1
1079,C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I
1080,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1
1081,CC(=O)N[C@H](CC(C)C)C(=O)O
1082,CC(=O)N[C@@H](CCC(N)=O)C(=O)O
1083,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O
1084,Oc1cccc(O)c1
1085,Cl.N=C(N)NN
1086,CCN(CC)C(=O)N1CCN(C)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O
1087,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21
1088,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1
1089,COc1ccc(CN2CCNCC2)c(OC)c1OC.Cl.Cl
1090,COc1ccnc(CS(=O)c2nc3cc(OC(F)F)ccc3[n-]2)c1OC.[Na+]
1091,O=C(O)c1ccccc1O
1092,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1.[Cl-]
1093,CCCCCCc1ccc(O)cc1O
1094,Cl.Cl.OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
1095,CC(C)(CO)C(O)C(=O)NCCCO
1096,Oc1c(I)cc(I)c2cccnc12
1097,Oc1ccc(Cl)c2cccnc12
1098,CC(=O)NC1CCSC1=O
1099,NS(=O)(=O)c1ccc(C(=O)O)cc1
1100,O=[N+]([O-])C(Br)(CO)CO
1101,CC12CCC(CC1=O)C2(C)C
1102,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1.[Na+]
1103,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
1104,CC1(O)CCC(C(C)(C)O)CC1.O
1105,OC[C@H](O)[C@@H](O)[C@H](O)CO
1106,CCOC(N)=O
1107,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl
1108,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1
1109,Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1.[Na+]
1110,O=[N+]([O-])c1ccc(O)c2ncccc12
1111,O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
1112,CCCCOC(=O)c1ccc(O)cc1
1113,CCCCOC(=O)c1ccc(N)cc1
1114,Oc1ccc(O)cc1
1115,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1
1116,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@H]12)c1ccco1.[Na+]
1117,COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC.Cl
1118,C1CNCCN1
1119,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O.Cl.Cl.O.O
1120,CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1
1121,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl
1122,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1
1123,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1
1124,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1
1125,CCC1(C)CC(=O)NC1=O
1126,CS(=O)(=O)O.Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1
1127,Br.COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3.O
1128,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1
1129,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12
1130,*.CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1.Cl
1131,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
1132,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1
1133,*.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
1134,O=C(O)c1cc(O)c(O)c(O)c1
1135,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O
1136,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC
1137,O=[N+]([O-])O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12
1138,CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1
1139,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O
1140,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1.CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1.Cl
1141,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+]
1142,CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21
1143,CCC1(c2cnc[nH]2)Cc2ccccc2C1
1144,CCC1(c2c[nH]cn2)Cc2ccccc2C1.Cl
1145,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1.[Br-]
1146,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)(O)O)OC4=O)cc3F)cn2)n1
1147,Nc1ccc(S(=O)(=O)N([Na])c2ncccn2)cc1
1148,CC(=O)NO
1149,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
1150,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@@]21C
1151,O=C(O)CCCCCCCC(=O)O
1152,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC.Cl
1153,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
1154,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.CS(=O)(=O)O
1155,Cl.N=C(N)NC(=O)Cc1c(Cl)cccc1Cl
1156,COc1ccc(C(=O)c2ccccc2)c(O)c1
1157,CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)[O-])cc1.O.O.O.O.[Na+]
1158,CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1
1159,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C.Cl
1160,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1.[Br-]
1161,CC[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
1162,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
1163,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1
1164,CC[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
1165,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C
1166,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2.Cl
1167,C[S+](CC[C@H](N)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.Cc1ccc(S(=O)(=O)O)cc1.O=S(=O)(O)O.O=S(=O)(O)O
1168,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1
1169,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1
1170,COCCCOc1ccnc(CS(=O)c2nc3ccccc3n2[Na])c1C
1171,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)[O-].[Na+]
1172,Oc1c(I)cc(Cl)c2cccnc12
1173,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1
1174,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O
1175,CCOC(=O)c1ccc(N)cc1.Cl
1176,CCN(CC)CCOC(=O)c1ccc(N)cc1
1177,CCN(CC)CC(=O)Nc1c(C)cccc1C.Cl
1178,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2
1179,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C
1180,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2.O
1181,*.Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1
1182,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C
1183,C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
1184,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC
1185,C/C=C(/C)C(=O)O[C@H]1[C@H](OC(C)=O)[C@@]2(CO)C(CC1(C)C)C1=CCC3[C@@]4(C)CC[C@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@](C)(CO)C4CC[C@@]3(C)[C@]1(C)C[C@H]2O
1186,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1
1187,Cc1cc(-c2ccc(/N=N/c3ccc4c(S(=O)(=O)O[Na])cc(S(=O)(=O)O[Na])c(N)c4c3O)c(C)c2)ccc1/N=N/c1ccc2c(S(=O)(=O)O[Na])cc(S(=O)(=O)O[Na])c(N)c2c1O
1188,O=c1ccc2cc(O)c(O)cc2o1
1189,O=C1Nc2ccccc2C1=O
1190,CC(=O)OCC[N+](C)(C)C.[I-]
1191,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O
1192,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C
1193,CCCCCCCCCCCC(=O)O
1194,NS(=O)(=O)c1ccccc1
1195,COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC
1196,OC[C@H]1OC(O)C[C@@H](O)[C@@H]1O
1197,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2
1198,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
1199,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O
1200,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12
1201,O=C(/C=C/c1ccc(O)c2c1[C@H](C(=O)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O)[C@@H](c1ccc(O)c(O)c1)O2)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O
1202,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N.Cl.Cl
1203,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N
1204,CCN(CC)c1cc(C)nc2ncnn12
1205,O=c1ccc2cc3ccoc3cc2o1
1206,CC(=O)N([Na])S(=O)(=O)c1ccc(N)cc1.O
1207,Br.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
1208,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O.Cl.O.O
1209,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO
1210,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC.O
1211,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O.Cl
1212,*.*.CCC(C)N1CCCC1=O
1213,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O
1214,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1.O
1215,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O
1216,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
1217,COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1[C@@H](Cc1ccc(O)c(c1)Oc1ccc(cc1)C[C@@H]3N(C)CC2)N(C)CC4.Cl.Cl
1218,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O
1219,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O
1220,CC1(C)[C@@H]2CC[C@@]1(C)C(O)C2
